timestamp,temperature,pressure,vibration,current,voltage,speed,humidity,alarm_status,production_quality
2024-11-30 16:23:24.708686,77.48357076505616,1.8643010539025557,0.5348286247666818,8.019428032439594,217.64071225849298,1504.9103072839528,50.78837759668136,0,100.0
2024-11-30 17:23:24.708686,74.33299271540604,1.9395484866229218,0.5284944540619798,8.94825624923139,225.13483407077973,1497.2808729814092,55.645184312691896,0,100.0
2024-11-30 18:23:24.708686,78.28707020256915,1.8818205214460566,0.40667219883322214,9.41945526198284,219.1517064655478,1548.5620880422907,53.44343787421086,0,93.51049215016263
2024-11-30 19:23:24.708686,82.68808822402984,2.024028647842283,0.5584446817896386,10.159394103189987,220.66680055342468,1578.1003359111053,37.26948397939731,0,90.58062569398828
2024-11-30 20:23:24.708686,73.92648070706933,2.242028975110676,0.35164004964691153,11.037128670698348,223.8722126032009,1536.287298820451,48.20262870017806,0,96.61339816984676
2024-11-30 21:23:24.708686,73.95086771317088,1.849032968516207,0.4353919174100791,10.710342943094002,220.06173695964452,1553.0082375168588,56.60883048945364,0,94.84367701192573
2024-11-30 22:23:24.708686,83.04191684112817,2.204053506582781,0.3010635704674938,8.840122236698008,211.33859548155158,1492.0468436565036,54.27763840010677,0,96.93498698579971
2024-11-30 23:23:24.708686,79.00732109356662,1.8482028508053447,0.656996968014962,9.650974064207958,225.7020367029872,1509.6731892629984,42.29472742639581,0,98.70269469067927
2024-12-01 00:23:24.708686,72.84706369118787,1.8356595073902935,0.478141288077888,10.102300338150917,226.844988637439,1578.1753160972348,54.28865848988617,0,92.17059594392028
2024-12-01 01:23:24.708686,77.93151657127301,2.1695513597577945,0.7181465125039191,9.76695505599926,211.48598751180447,1530.7099000797753,59.294703420273194,0,93.46348030002288
2024-12-01 02:23:24.708686,72.92590025204555,2.1908669746977325,0.5819149174260018,9.763103269612753,215.49631087227533,1492.7582805340162,40.39900211530073,0,97.63842585229449
2024-12-01 03:23:24.708686,72.93860301249995,2.17740870149523,0.5465914998707773,8.312890246059226,230.9033366431245,1506.9725633463934,30.575830467441794,0,97.05561417487095
2024-12-01 04:23:24.708686,76.50131597546527,1.7446139748266407,0.4433205946894673,8.886133131211706,222.01525360424915,1557.6876568679293,67.93497027582858,0,94.61965335524073
2024-12-01 05:23:24.708686,65.74934507663603,1.9152297057169239,0.3974699717640915,9.639159657517398,220.94394551279856,1562.626276514708,53.36384667406079,0,94.23941534733403
2024-12-01 06:23:24.708686,66.71538673706193,2.17366374239072,0.5545636633872084,6.952104445005117,218.86534560365828,1464.692960911553,45.65373231083946,0,100.0
2024-12-01 07:23:24.708686,72.55275484341959,2.018020167836098,0.4952765490035315,10.689203318626449,215.91478471528188,1525.4134135448326,45.327242043476744,0,98.96394254903491
2024-12-01 08:23:24.708686,70.32423954164184,1.7956186345822127,0.3686622694068963,8.67910691939746,220.16720420885574,1507.375760738614,51.726835470780365,0,95.73008646586925
2024-12-01 09:23:24.708686,76.98381959761915,2.102665799415562,0.3510647112467866,10.741849191217506,226.08235697078067,1504.97486628767,60.68523939497744,0,98.60031791512966
2024-12-01 10:23:24.708686,70.89663456053883,1.8686853465522364,0.4070413266732742,10.657149996223561,221.20275802165335,1575.2504962844337,35.1932885900484,0,92.1154673983045
2024-12-01 11:23:24.708686,68.39939172230126,2.3711959091178483,0.6851694573864746,9.517761654084646,224.4034237677999,1497.341297584858,46.2978278877477,0,96.32237251183196
2024-12-01 12:23:24.708686,82.81329172756637,2.321902902695881,0.7245614443541877,11.065221376762683,230.251342865878,1480.9221024954156,66.86303945485147,0,96.3839358883992
2024-12-01 13:23:24.708686,74.38028547416857,2.1343972713138135,0.5238933612415659,10.811086275138434,218.59116556246605,1469.4337743135993,58.585634209268505,0,98.13815036140753
2024-12-01 14:23:24.708686,75.87090761059193,2.2864217832780165,0.5184493902051442,9.762140740785668,223.078623158939,1501.937985182764,57.74858826364913,0,100.0
2024-12-01 15:23:24.708686,68.43360486156043,2.0278208244947487,0.470083601434566,9.652553157158662,226.65684879638636,1474.3846024136465,54.448528975540746,0,99.98880363847967
